Alias Name,Back First Bus Time,Back Last Bus Time,Build Period,Bus Time Desc,BusInfo.索引(已產生),Center Name,Coordinate System,Departure En,Departure Zh,Destination En,Destination Zh,Distance,Genus,Go First Bus Time,Go Last Bus Time,Headway Desc,Holiday Back First Bus Time,Holiday Back Last Bus Time,Holiday Bus Time Desc,Holiday Go First Bus Time,Holiday Go Last Bus Time,Holiday Headway Desc,Holiday Off Peak Headway,Holiday Peak Headway,Id,N Id,Name,Name En,Name Zh,Off Peak Headway,Path Attribute Ename,Path Attribute Id,Path Attribute N Id,Path Attribute Name,Peak Headway,Provider Id,Provider Name,Real Sequence,Road Map Url,Segment Buffer En,Segment Buffer Zh,Ticket Price Description En,Ticket Price Description Zh,Ttia Path Id,Update Time,文件索引(已產生),表名稱,每個 GetRoute+ 的記錄數
,0730,1740,4,例假日停駛,,台北市公車動態資訊中心,WGS84,MRT Taipei City Hall Sta.,捷運市政府站,Neihu Tech. Park,內湖科技園區,26,55,0730,1740,, , ,, , ,例假日停駛,,,15684,0152001900,台北市,NH19,內科通勤專車19,,MH19,157754,0152001902,內科19(內科-捷市政府),,400,三重客運,3,https://ebus.gov.taipei/MapOverview?nid=0152001900,,,1 segment,一段票,22019A0,2023/06/04 16:14:36,,396,0
,0745,1800,4,例假日停駛,,台北市公車動態資訊中心,WGS84,MRT Taipei City Hall Sta.,捷運市政府站,Neihu Tech. Park,內湖科技園區,15.65,55,0745,1800,, , ,, , ,例假日停駛,,,15686,0152002000,台北市,NH20,內科通勤專車20,,NH20,155846,0152002001,內科20(捷市政府-內科),,1100,大南汽車,6,https://ebus.gov.taipei/MapOverview?nid=0152002000,,,1 segment,一段票,22020B0,2023/06/04 16:14:36,,397,0
,0745,1800,4,例假日停駛,,台北市公車動態資訊中心,WGS84,MRT Taipei City Hall Sta.,捷運市政府站,Neihu Tech. Park,內湖科技園區,15.65,55,0745,1800,, , ,, , ,例假日停駛,,,15686,0152002000,台北市,NH20,內科通勤專車20,,NH20,155846,0152002001,內科20(捷市政府-內科),,1100,大南汽車,6,https://ebus.gov.taipei/MapOverview?nid=0152002000,,,1 segment,一段票,22020B0,2023/06/04 16:14:36,,398,0
,0650,1800,4,中和發車0650；南港發車1800；例假日停駛,,台北市公車動態資訊中心,WGS84,Zhonghe,中和,Nangang Software Park,南港軟體園區,40.4,56,0650,1800,, , ,, , ,例假日停駛,,,15694,0152003000,台北市,NK(Zhonghe-NK Science-Based Park),南軟通勤專車中和線,,NK Zhonghe-NK Science-Based Park,155827,0152003001,南軟中和(去),,5500,中興巴士,2,https://ebus.gov.taipei/MapOverview?nid=0152003000,Fuhe Bridge,福和橋,2 segments,兩段票,22030A0,2023/06/04 16:14:36,,399,0
,0650,1800,4,中和發車0650；南港發車1800；例假日停駛,,台北市公車動態資訊中心,WGS84,Zhonghe,中和,Nangang Software Park,南港軟體園區,40.4,56,0650,1800,, , ,, , ,例假日停駛,,,15694,0152003000,台北市,NK(Zhonghe-NK Science-Based Park),南軟通勤專車中和線,,NK Science-Based Park-NK Zhonghe,157465,0152003002,南軟中和(返),,5500,中興巴士,2,https://ebus.gov.taipei/MapOverview?nid=0152003000,Fuhe Bridge,福和橋,2 segments,兩段票,22030B0,2023/06/04 16:14:36,,400,0
,0730,1810,3,天母發(07:30) 園區街發(18:10) 南軟一期發(18:15)；例假日停駛,,台北市公車動態資訊中心,WGS84,Tianmu,天母,Nangang Software Park,南港軟體園區,46.8,56,0730,1810,, , ,, , ,例假日停駛,,,15695,0152003100,台北市,NK(TianMu),南軟通勤專車天母線,,NK TianMu,157181,0152003101,南軟天母(往天母),,5300,光華巴士,2,https://ebus.gov.taipei/MapOverview?nid=0152003100,,(往南軟)捷運劍潭站(中山)-捷運劍南路站、(往天母)捷運劍南路站-劍潭,2 segments,兩段票,22031A0,2023/06/04 16:14:36,,401,0
,0648,1820,3,北投發(06:48、06:53) 南軟發(18:20)；例假日停駛,,台北市公車動態資訊中心,WGS84,Xinbeitou,新北投,Nangang Software Park,南港軟體園區,28,56,0648,1820,, , ,, , ,例假日停駛,,,15696,0152003200,台北市,NK(BeiTou),南軟通勤專車北投線,,NK BeiTou,157182,0152003201,南軟北投(往北投),,1100,大南汽車,3,https://ebus.gov.taipei/MapOverview?nid=0152003200,Depart:MRT Jiantan Sta.(Zhongshan)-MRT Jiannan Rd. Sta. ; Return:Martyr's Shrine-MRT Jiantan Sta.(Taipei Performing Arts Center),去程:捷運劍潭站(中山)-捷運劍南路站;返程:忠烈祠-捷運劍潭站(北藝中心),2 segments,兩段票,22032A0,2023/06/04 16:14:36,,402,0
,0648,1820,3,北投發(06:48、06:53) 南軟發(18:20)；例假日停駛,,台北市公車動態資訊中心,WGS84,Xinbeitou,新北投,Nangang Software Park,南港軟體園區,28,56,0648,1820,, , ,, , ,例假日停駛,,,15696,0152003200,台北市,NK(BeiTou),南軟通勤專車北投線,,NK BeiTou,155829,0152003202,南軟北投(往南軟),,1100,大南汽車,3,https://ebus.gov.taipei/MapOverview?nid=0152003200,Depart:MRT Jiantan Sta.(Zhongshan)-MRT Jiannan Rd. Sta. ; Return:Martyr's Shrine-MRT Jiantan Sta.(Taipei Performing Arts Center),去程:捷運劍潭站(中山)-捷運劍南路站;返程:忠烈祠-捷運劍潭站(北藝中心),2 segments,兩段票,22032B0,2023/06/04 16:14:36,,403,0
,0640,1820,4,例假日停駛,,台北市公車動態資訊中心,WGS84,Tucheng Drivers Center,土城駕訓中心,Nangang Software Park,南港軟體園區,40.6,56,0640,1820,,,,,,,例假日停駛,,,15698,0152003400,台北市,NS-Shuanghe,南軟通勤專車雙和線,,NK Shuanghe(back),157466,0152003402,南軟雙和(下午)(大都會),,800,大都會客運,9,https://ebus.gov.taipei/MapOverview?nid=0152003400,,公館,2 segments,兩段票,22034B0,2023/06/04 16:14:36,,404,0
,0640,1820,4,例假日停駛,,台北市公車動態資訊中心,WGS84,Tucheng Drivers Center,土城駕訓中心,Nangang Software Park,南港軟體園區,40.6,56,0640,1820,,,,,,,例假日停駛,,,15698,0152003400,台北市,NS-Shuanghe,南軟通勤專車雙和線,,NK Shuanghe(back),157466,0152003402,南軟雙和(下午)(大都會),,800,大都會客運,9,https://ebus.gov.taipei/MapOverview?nid=0152003400,,公館,2 segments,兩段票,22034B0,2023/06/04 16:14:36,,405,0
,0610,1730,3,山區路段隨招隨停：路段碧溪橋-頂山，市區路段停靠固定站位,,台北市公車動態資訊中心,WGS84,MRT Jiantan Sta.,捷運劍潭站,Fengguizui,風櫃嘴,33.6,53,0610,1730,,0610,1730,,0610,1730,,,,11217,0153000100,台北市,M1,市民小巴1,,M1,157455,0153000192,小巴1去繞溪山,,200,首都客運,5,https://ebus.gov.taipei/MapOverview?nid=0153000100,,,1 segment,一段票,23010A0,2023/06/04 16:14:36,,406,0
,0610,1730,3,山區路段隨招隨停：路段碧溪橋-頂山，市區路段停靠固定站位,,台北市公車動態資訊中心,WGS84,MRT Jiantan Sta.,捷運劍潭站,Fengguizui,風櫃嘴,33.6,53,0610,1730,,0610,1730,,0610,1730,,,,11217,0153000100,台北市,M1,市民小巴1,,M1,157454,0153000193,小巴1返繞溪山,,200,首都客運,5,https://ebus.gov.taipei/MapOverview?nid=0153000100,,,1 segment,一段票,23010B0,2023/06/04 16:14:36,,407,0
,0610,2110,3,,,台北市公車動態資訊中心,WGS84,MRT Beitou Sta.,捷運北投站,Beitou Hot Spring Museum,北投溫泉博物館,5.2,53,0610,2110,,0610,2110,,0610,2110,,,,11146,0153000200,台北市,M2,市民小巴2,,M2,111460,0153000201,市民小巴2,,1100,大南汽車,17,https://ebus.gov.taipei/MapOverview?nid=0153000200,,,1 segment,一段票,2302000,2023/06/04 16:14:36,,408,0
,0600,1900,3,,,台北市公車動態資訊中心,WGS84,Xingde Reading Room,興得閱覽室,MRT Jingmei Sta.,捷運景美站,12.7,53,0600,1900,,0600,1900,,0600,1900,,,,10791,0153000500,台北市,M5,市民小巴5,,M5,157527,0153000502,市民小巴5經仙岩,,700,欣欣客運,10,https://ebus.gov.taipei/MapOverview?nid=0153000500,,,1 segment,一段票,23050A0,2023/06/04 16:14:36,,409,0
,0720,2000,3,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,台北市公車動態資訊中心,WGS84,Jiuzhuang,舊莊,MRT Nangang Sta.,捷運南港站,9.2,53,0720,2000,平日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,假日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,,11854,0153000600,台北市,M6,市民小巴6,,M6(Shanzhu),157767,0153000601,市民小巴6(山豬)大南,,1100,大南汽車,32,https://ebus.gov.taipei/MapOverview?nid=0153000600,,,1 segment,一段票,2306000,2023/06/04 16:14:36,,410,0
,0720,2000,3,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,台北市公車動態資訊中心,WGS84,Jiuzhuang,舊莊,MRT Nangang Sta.,捷運南港站,9.2,53,0720,2000,平日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,假日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,,11854,0153000600,台北市,M6,市民小巴6,,M6(Shanzhu),118550,0153000602,市民小巴6(山豬)大都會,,800,大都會客運,32,https://ebus.gov.taipei/MapOverview?nid=0153000600,,,1 segment,一段票,23060A0,2023/06/04 16:14:36,,411,0
,0720,2000,3,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,台北市公車動態資訊中心,WGS84,Jiuzhuang,舊莊,MRT Nangang Sta.,捷運南港站,9.2,53,0720,2000,平日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,0720,2000,假日繞駛山豬窟游泳池0720、0800、1100、1300、1600、1800、2000,,,11854,0153000600,台北市,M6,市民小巴6,,M6,157766,0153000603,市民小巴6大南,,1100,大南汽車,32,https://ebus.gov.taipei/MapOverview?nid=0153000600,,,1 segment,一段票,23060B0,2023/06/04 16:14:36,,412,0
,0600,2300,3,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),,台北市公車動態資訊中心,WGS84,Linguang New Village,麟光新村,MRT Taipei City Hall Sta.,捷運市政府站,13.6,53,0600,2300,,0600,2300,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),0600,2300,,2030,2030,10883,0153000700,台北市,M7,市民小巴7,1520,M7,108820,0153000701,市民小巴7,0812,800,大都會客運,55,https://ebus.gov.taipei/MapOverview?nid=0153000700,,,1 segment,一段票,2307000,2023/06/04 16:14:36,,413,0
,0600,2300,3,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),,台北市公車動態資訊中心,WGS84,Linguang New Village,麟光新村,MRT Taipei City Hall Sta.,捷運市政府站,13.6,53,0600,2300,,0600,2300,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),0600,2300,,2030,2030,10883,0153000700,台北市,M7,市民小巴7,1520,M7(Cihenyuan),108830,0153000702,市民小巴7經慈恩,0812,800,大都會客運,55,https://ebus.gov.taipei/MapOverview?nid=0153000700,,,1 segment,一段票,23070A0,2023/06/04 16:14:36,,414,0
,0600,2300,3,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),,台北市公車動態資訊中心,WGS84,Linguang New Village,麟光新村,MRT Taipei City Hall Sta.,捷運市政府站,13.6,53,0600,2300,,0600,2300,去程「綠光101」站每日約晚間20:00~20:10遇垃圾車清運妨礙通行時取消停靠(依臺北市環保局清運時間),0600,2300,,2030,2030,10883,0153000700,台北市,M7,市民小巴7,1520,M7(Zushi Temple),157762,0153000703,市民小巴7經祖師廟,0812,800,大都會客運,55,https://ebus.gov.taipei/MapOverview?nid=0153000700,,,1 segment,一段票,23070B0,2023/06/04 16:14:36,,415,0
,0600,1830,3,,,台北市公車動態資訊中心,WGS84,Beitou & Shilin Tech. Park,北士科,Hougang Li,後港里,14.7,53,0600,1830,平日07:00返程班次及17:20、18:30往程班次繞駛中鼎第二總部大樓,0600,1830,,0600,1830,,,,15573,0153000800,台北市,M8,市民小巴8,,M8,155856,0153000801,市民小巴8經士林監理站,,5300,光華巴士,10,https://ebus.gov.taipei/MapOverview?nid=0153000800,,,1 segment,一段票,2308000,2023/06/04 16:14:36,,416,0
,0640,1730,3,平日0820、0900、1000、1100、1300為繞駛市立聯合中興醫院區班次,,台北市公車動態資訊中心,WGS84,Dajia Riverside Park,大佳河濱公園,TCUH Zhongxin Branch,聯合醫院中興院區,14,53,0640,1730,平日0820、0900、1000、1100、1300為繞駛市立聯合中興醫院區班次,0700,1700,,0700,1700,,,,15711,0153000900,台北市,M9,市民小巴9,,M9,158148,0153000902,市民小巴9經中興院區,,400,三重客運,15,https://ebus.gov.taipei/MapOverview?nid=0153000900,,,1 segment,一段票,23090A0,2023/06/04 16:14:36,,417,0
,0650,1740,3,繞駛三軍總醫院時間：0800-2130(停靠國防醫學中心、三總內湖站)；例假日停駛,,台北市公車動態資訊中心,WGS84,MacArthur New Village,麥帥新城,Sanmin Junior High School,三民國中,10,53,0650,1740,平日繞駛三軍總醫院時間：0800-2130(停靠國防醫學中心、三總內湖站),,,,,,例假日停駛,,,15734,0153001000,台北市,M10,市民小巴10,,M10,155888,0153001001,市民小巴10經三總,,200,首都客運,26,https://ebus.gov.taipei/MapOverview?nid=0153001000,,,1 segment,一段票,2310000,2023/06/04 16:14:36,,418,0
,0600,2000,3,,,台北市公車動態資訊中心,WGS84,Tianmu,天母,MRT Zhishan Sta.,捷運芝山站,13.4,53,0600,2000,,0600,2000,,0600,2000,,,,15731,0153001100,台北市,M11,市民小巴11,,M11,155883,0153001101,市民小巴11,,5300,光華巴士,26,https://ebus.gov.taipei/MapOverview?nid=0153001100,,,1 Segment,一段票,2311000,2023/06/04 16:14:36,,419,0
,0600,2100,3,,,台北市公車動態資訊中心,WGS84,MRT Kunyang Sta.,捷運昆陽站,MRT Taipei Nangang Exhi. Center Sta.,捷運南港展覽館站,9,53,0600,2100,自110年3月1日起試辦每日22:00班次為預約公車班次(倘無人預約則不發車),0600,2100,,0600,2100,,,,16649,0153001500,台北市,M15,市民小巴15,,M15,157714,0153001501,市民小巴15,,1100,大南汽車,21,https://ebus.gov.taipei/MapOverview?nid=0153001500,,,1 segment,一段票,2315000,2023/06/04 16:14:36,,420,0
內湖幹線(公車雙向轉乘優惠),0445,0000,3,,,台北市公車動態資訊中心,WGS84,Donghu,東湖,Hengyang Rd.,衡陽路,37,02;61,0445,0000,平日0445~0600每10~15分一班次、2000~2230每15~20分一班次；2230以後固定班次,0500,0000,,0500,0000,假日2000~2230每15~20分一班次；2230以後固定班次,1015,1015,10851,0161000100,台北市,Neihu Metro Bus,內湖幹線,0510,Neihu Metro Bus,108510,0161000101,內湖幹線,0406,800,大都會客運,55,https://ebus.gov.taipei/MapOverview?nid=0161000100,Miramar－Taipei Fine Arts Museum,美麗華－臺北市立美術館,2 segments,兩段票,0287000,2023/06/04 16:14:36,,421,0
仁愛幹線(公車雙向轉乘優惠),0455,2200,3,,,台北市公車動態資訊中心,WGS84,Wufu New Village,五福新村,Nangang Garden Community,南港花園社區,32.7,02;61,0455,2200,平日0520(南港花園社區發車)班次為五福站空駛至南港花園社區發車；04:55~06:00時段10-15分一班、20:00~2100時段10-15分一班、21:00~22:00時段15-20分一班,0500,2200,例假日不經市政府(市府)站,0500,2200,假日0520(南港花園社區發車)班次為五福站空駛至南港花園社區發車。,1015,1015,10932,0161000200,台北市,Renai Metro Bus,仁愛幹線,0510,Renai Metro Bus,101910,0161000201,仁愛幹線(板橋發車),0406,100,臺北客運,140,https://ebus.gov.taipei/MapOverview?nid=0161000200,China Times－MRT NTU Hospital,中國時報－捷運臺大醫院站,2 segments,兩段票,02630A0,2023/06/04 16:14:36,,422,0
仁愛幹線(公車雙向轉乘優惠),0455,2200,3,,,台北市公車動態資訊中心,WGS84,Wufu New Village,五福新村,Nangang Garden Community,南港花園社區,32.7,02;61,0455,2200,平日0520(南港花園社區發車)班次為五福站空駛至南港花園社區發車；04:55~06:00時段10-15分一班、20:00~2100時段10-15分一班、21:00~22:00時段15-20分一班,0500,2200,例假日不經市政府(市府)站,0500,2200,假日0520(南港花園社區發車)班次為五福站空駛至南港花園社區發車。,1015,1015,10932,0161000200,台北市,Renai Metro Bus,仁愛幹線,0510,Renai Metro Bus,157833,0161000202,仁愛幹線(板橋發車)半,0406,100,臺北客運,140,https://ebus.gov.taipei/MapOverview?nid=0161000200,China Times－MRT NTU Hospital,中國時報－捷運臺大醫院站,2 segments,兩段票,02630B0,2023/06/04 16:14:36,,423,0
民生幹線(公車雙向轉乘優惠),0550,2230,4,,,台北市公車動態資訊中心,WGS84,MacArthur New Village,麥帥新城,Taipei Circle,圓環,25.6,02;61,0550,2230,2130以後固定班次,0600,2230,,0600,2230,2130以後固定班次,1020,1020,10293,0161000300,台北市,Minsheng Metro Bus,民生幹線,0510,Minsheng Metro Bus,10293,0161000301,民生幹線,0406,200,首都客運,99,https://ebus.gov.taipei/MapOverview?nid=0161000300,,,1 segment,一段票,0518000,2023/06/04 16:14:36,,424,0
松江新生幹線(公車雙向轉乘優惠),0530,2230,4,,,台北市公車動態資訊中心,WGS84,Qingtan,青潭,Fuxing Bei Village,復興北村,41.8,02;61,0530,2230,,0530,2230,,0530,2230,,1015,1015,10332,0161000400,台北市,Songjiang Xinsheng Metro Bus,松江新生幹線,0510,Songjiang Xinsheng Metro Bus,10332,0161000401,松江新生幹線,0406,300,新店客運,99,https://ebus.gov.taipei/MapOverview?nid=0161000400,HuJiang High School-MRT Kungkuan Station,滬江中學-捷運公館站,2 segments,兩段票,0642000,2023/06/04 16:14:36,,425,0
